Gene,ds_1_1,ds_1_2,ds_1_3,ds_2_1,ds_2_2,ds_2_3,ds_3_1,ds_3_2,ds_3_3,ds_4_1,ds_4_2,ds_4_3,ds_5_1,ds_5_2,ds_5_3,ds_6_1,ds_6_2,ds_6_3,ds_7_1,ds_7_2,ds_7_3,ds_8_1,ds_8_2,ds_8_3,ds_9_1,ds_9_2,ds_9_3,ds_10_1,ds_10_2,ds_10_3
Gene_00010,34.26849622000205,34.0821287771202,33.850246798005344,24.383786982819803,24.21234554388446,24.36849653327008,28.653927361423307,28.85736466560874,28.932047839918813,36.84106801085101,36.12189001116832,36.22221547037615,28.052048041097486,28.284377696562682,28.798522457166097,24.467297668320576,24.47349215513292,24.631579725173246,34.94424481494407,34.05454939281904,34.69139534065451,33.44047664194465,33.371454316003955,33.73535262557076,24.048623135080927,24.09455725350396,23.5915870225119,29.598033161625064,29.564546428043798,30.04147448697172
Gene_00011,27.40715760669665,27.18816542221345,27.57299626816995,27.15842975927966,27.01367330375756,27.151168359712,26.6529860014583,26.609668868038916,25.81860106058731,25.3700459183966,24.896567582125588,25.165886411867426,23.781067387627587,24.06968051121481,24.15426207468654,23.323933274080886,23.29454962813584,23.561187826750405,22.732471140286957,22.65895804342525,22.671835794689397,22.061637312186516,22.30553215246827,22.371022041436614,22.20973820857258,22.30431907868104,22.269134622068687,22.57472636754184,22.948876058504943,22.60248391296854
Gene_00012,36.95824311115744,37.52918724305903,37.00986056001948,36.270934920883796,36.14087086257783,36.312435523397994,34.31790058026469,33.990605148427214,34.243771567914834,32.13629290120496,32.86741490991273,32.535553297596664,30.772275887876937,30.723780977618794,30.152819998852284,29.523232103042133,28.76642722408041,28.90363249041172,28.42656453817289,27.70690246693975,27.95435980001515,28.31758014806781,28.13434977539994,27.55172419463309,28.568681397853826,28.565405223276745,28.18980581337812,28.84443830105644,28.84326640323657,29.097535211328065
Gene_00013,32.64992279292948,33.08643754323262,33.0837482106119,23.54505238447465,23.841158839659954,23.297454600582007,30.96587826485442,31.455857509024533,31.388831401401664,36.75200698589376,37.40591463584637,36.74025044774572,26.656571739032593,26.376187456207326,26.73948087781775,26.170727467013563,26.227562862729073,25.276257394839526,36.52591673214253,37.08152287875706,37.241052024239636,31.801546456939352,31.815577567936238,31.615985470097662,23.401432453945795,23.304133837684898,23.47703493146018,32.85202315812057,32.489309212289214,32.26115761973824
Gene_00014,41.5811300805298,41.83036306392177,41.52115339290713,39.74664257851481,39.42628083995455,39.50424296103519,35.52940098434973,35.29289642697787,35.87051715939779,31.36201180448339,31.563706816085574,31.586879907159823,30.48031818138834,30.133688432687403,30.294210998462457,32.33411828363735,32.23059227477223,32.269575903726334,36.10963146172191,35.7010500398441,35.62305336026917,39.58205224713288,39.52464298593457,39.814282710073144,41.955695891134276,41.41040341209802,42.278969059638996,40.53409444167155,40.24342231821152,40.087715911229594
Gene_00015,26.1953291603951,26.29039522527794,26.197911011770675,25.838180916356592,26.71527662015753,26.341346068296055,36.56635994115982,36.49156011712339,36.278000433113036,39.94505533825923,39.396922100807885,39.37592661154825,31.1377016884988,30.13947773587598,31.472374886491384,24.852282559031167,24.247841641206154,24.788490062779083,30.9112261153374,30.447932129992587,31.51139148961625,39.6878403438239,39.67887052021182,40.04657016086136,36.78224082294103,36.16999697015081,36.76265479176748,26.26205261844209,26.66397379760007,26.641586702290184
Gene_00016,21.67859025921273,21.843624320792085,22.058067683276807,17.38355482344523,17.467300188390006,17.616148008688086,14.327856150679946,14.41154137735471,14.454058289778123,14.895611229614467,14.903787006016955,14.605644866049062,18.032229525254426,18.51083966800428,18.080614509809614,23.10456307347238,23.040208613109282,23.070574551264343,26.663378178172753,25.920578487057373,25.669827463192725,25.800704976553455,25.462675530788303,25.67182110711213,22.35253594328681,22.203776915406863,22.221017799988086,17.678554991896892,17.931566783112416,17.868695834522253
Gene_00017,32.384956541414155,32.890321705201664,32.416584187275014,30.47761893841266,30.765981582608664,31.060986447698355,29.649419892300095,29.94137809789884,29.239706048501827,29.696433315447177,29.554599571859345,29.288010980128952,30.499676499754948,30.39488686914933,30.26335822553582,32.378686035867275,32.29753409570207,32.216003467124125,33.288303978966226,33.162704936153126,33.547982923851336,32.37755653658494,32.19005540166505,32.84947930610505,30.481683194578693,31.01416155194873,31.061715655808044,30.126954103298353,29.583907960879987,30.261088571449235
Gene_00018,41.90203531338954,41.45179340414303,41.73565074171928,41.32910151834193,40.67511544101184,40.51500249094091,35.540238528929066,35.50374267759853,35.51140815439325,34.3231523214864,34.56692503616008,34.46964278469605,39.04829817872191,38.3870656887513,39.07417328944432,41.310887463588145,42.51003472731193,41.24451759124248,38.80483495258578,39.60799936916349,39.225238182231905,34.701601494791454,35.009219507228124,35.15363585384251,34.86024873277658,34.95355023153482,34.701996165659025,39.855986137361604,39.40548117718751,39.17540048907493
Gene_00019,37.17203339346412,36.98673808844923,37.5915208194696,29.08885691674327,29.308008704194755,29.31478489848806,21.16641594019272,21.123828745119976,21.21079010409871,21.873278086021774,21.934528996798843,21.598427103862306,30.834385396755668,31.01512400058226,31.18487097289879,38.048963478122715,38.08672817451211,37.60335005812868,34.92554599947337,35.54260511799203,34.624008663203455,25.795383361916727,26.012950052253874,25.80286895577721,20.46190277300983,20.01608564756584,20.001106825571984,24.459261198790276,23.950286577344684,24.50266649595066
Gene_00020,17.008559194675687,17.02745328653363,17.345409671000002,24.287456203654166,24.44437491054172,23.865816543797187,29.35374331653939,29.819152320989097,29.794059751081473,23.7377203001843,23.80833757884698,23.642397158647814,16.973038837657132,16.959112434204943,17.0332644677299,21.023964273033503,21.36862749029059,21.212570830243028,28.94917807761827,28.71880204162421,28.82797666680153,27.03304958060522,26.90387954714562,26.088543746154706,18.20438570731954,17.851487848393408,18.13666274005235,18.248009750913667,18.26596415621025,18.21829104030778
Gene_00021,28.426499212511448,28.677408789340774,28.47632422191077,35.604644372984886,35.966858440271004,36.02421617889629,37.9409376327562,37.81737254559321,38.175036896262746,30.324444544962404,30.28561828742889,30.576727643606493,29.253212734479597,28.784338551336738,28.651077210082395,35.75515494882169,36.21872332659522,36.027510001699305,37.082988880534224,37.25119185015869,37.85220061269229,30.282214196628402,29.843335368842016,29.962572314026122,28.349742357165074,28.987662441406957,29.30080750707021,36.943834810120144,36.58106330797228,36.108944947811054
Gene_00022,37.47187118975141,37.6049184828461,38.20688258898971,27.23137069793705,27.255176416539612,27.13800418677782,22.44366392818145,22.067605425532946,22.377618805700145,35.723508819477544,36.64896863626304,35.734688724849285,33.0541196540692,31.908475094556696,33.1436350468008,21.20064091418514,21.186866957465043,21.40751506902145,31.585636135589677,31.005836586401525,30.954255812899945,36.55752886861801,36.89899218520441,37.57480166099336,23.635656140908253,23.79271392814261,23.521281315318934,25.955483918527655,26.406875325244275,25.327043912512572
Gene_00023,14.846783144937545,14.915743421573518,14.985132115980488,24.12991062120842,24.48797148916621,24.196512165721593,30.953973347079508,31.26392998374093,31.14859525875357,25.88767257251804,25.504647246249526,25.78146930458393,15.67042251539004,15.687073256924887,15.914373329143068,16.208727587534277,16.411718671566028,16.26497152553778,26.260067586388352,26.65320888570825,26.053050161244524,30.797468362547566,30.924530150588044,31.145626625533794,23.552051916787,23.344497138812336,23.198625595378356,14.602801886955993,14.798338211321207,14.51459463549297
Gene_00024,16.957430782145515,17.098436611237123,17.14830516384587,15.30588030266428,15.482560681644923,14.925021197243789,21.708273956777223,21.694716333771417,21.952308042995423,29.671919196454823,29.73680481368943,29.907854000182716,30.490100904143205,30.371995092782242,30.88247199697824,23.81355277950555,24.34194911779987,24.0786501681079,16.10551765353421,15.942990348725601,16.090072149882765,15.660572697904714,15.764390883180708,15.730085898406317,23.15600820200173,23.2589775103449,23.075784271088335,30.3030359664871,30.130750859309664,31.01866808152948
Gene_00025,29.890608516970747,30.187475297660182,29.764906662435063,27.634490366346352,28.17250505365748,27.99736058821873,30.696358563768275,30.71007556651386,30.68019358682555,33.80864961570535,32.79139068528249,32.726375374668336,29.802060047265698,29.929268409327108,29.857640248311885,27.701371133855446,27.743701090531722,27.769407380228397,30.623628016426863,30.080064946447692,30.60198395561797,33.21769681753587,32.949476172825904,32.25140309317757,30.45347675691103,29.744449804592563,29.8886951812252,27.99627084391475,27.747005766163323,27.38109831018483
Gene_00026,28.247415604236537,28.20433514880496,28.222531037751548,24.165354480217207,24.12577456722607,24.255827214599485,23.578595704525924,23.348301206169097,23.782851670320024,27.03916526305193,27.159004576968634,27.474870636513316,30.931970886231525,31.289201205068522,31.38527135543739,30.165641309844474,30.907524171256856,30.554276667671136,26.88180042345463,26.445080820808307,26.488288568224828,23.266375729565535,23.42600867400487,23.310317813636853,24.785548371220692,25.23601342903014,24.573274193825682,28.906809072560186,29.43971364201874,28.92321554792128
Gene_00027,39.66794467424603,40.5540525791904,40.63777366531795,26.39611322791364,26.52558028128315,26.746686600085848,29.332242707855816,30.03170904510771,29.661381250059843,42.75214444455187,42.312861032335405,42.35918547324026,36.44083991112206,36.95191277140274,36.047600437902496,24.915057718650296,25.43532915113596,25.303887755174028,33.561048780358526,33.52223703562056,33.78542835951492,42.96956052350289,43.15863593922447,43.08987551235354,33.09495741655247,32.69825436263901,33.21369573209941,25.631579125582597,25.473956725339015,25.38945172903802
Gene_00028,21.90282705375599,21.85827499272064,21.640798163627345,17.443008238851927,16.913139979039144,16.776692725462393,19.512897006214168,19.545244178857384,19.199446313506712,23.098510178701726,23.57602778286523,23.110006999768515,20.668712453424565,20.794092214249996,20.52236413629724,16.663474722786024,16.868507147845463,16.590309416124086,20.306328020960464,20.542841832248488,20.596307378033863,23.46059697249614,23.603598536950052,23.601914733844954,19.576092124965964,19.492840488167495,19.327910919492027,17.13211155117181,17.077904791332482,16.946863416658406
Gene_00029,22.823765268589575,22.744999442068448,23.12884464754645,18.063501206207462,17.975078093831193,18.357957930078495,17.717489070562667,17.831880488550812,17.506109483019397,21.462573486108194,21.490494688817723,21.644407903905886,26.151564826080346,26.012563557344652,25.977645862461433,26.38311320374909,26.69625039009438,26.900749323161588,22.55867608858117,22.67223985025749,22.61301443426754,17.705030323599303,17.96424275641284,17.97871063683519,17.48003011990202,17.667377524429078,17.537893441850166,21.833416541614195,21.78631578557087,21.767506355694604
Gene_00030,33.02623989616783,32.196664815868914,32.35157496637305,33.14021530702065,33.39727216150498,33.569394274591815,34.67993898066745,34.73643111749387,34.16115948810346,37.15034533090242,36.751912242182776,36.36904465600255,39.02876118442498,39.52429887460679,38.65700124393032,40.801161404172746,41.056946248919154,40.87639691507917,40.3281194468206,42.40657393543762,42.984146629153074,42.06878940572265,42.603821977085225,42.57114019145973,41.833711727166666,41.87479141162449,41.72406235445565,40.28410371612201,40.613070170905445,41.17212644589734
Gene_00031,36.65168645204048,35.4209497323167,35.811416425397105,31.70538513544237,31.402812693010304,31.694738240954386,45.82160642050572,44.98307587956932,45.7407171958197,43.969655947713925,43.15658130404858,42.453463607584524,29.815230495870004,30.44536027633544,30.54833865447541,38.57881677024483,39.15629061935891,38.19027393067011,48.55078202308813,47.912236888096075,47.549660975744125,35.341160984377794,35.18543742325837,35.59443063725676,31.587764766752986,31.768545670086514,32.19503808552471,45.12182528007231,46.21080126940202,44.95650006448248
Gene_00032,35.09945009189906,35.283358230432576,34.97632769324013,35.91428034468782,34.62126142664976,35.84675191669639,26.107163936705884,25.756208475020124,25.860205289315555,23.569585912096255,23.624597413079716,23.387861917703948,32.445122290617455,32.299345818173904,32.45405850379599,37.21540661875119,36.723893459593,37.04084747960424,29.029859616765044,28.721059224749972,28.637781509419742,22.543115447383087,22.505118994118703,22.732589041648158,28.788844112501124,29.40592651957876,29.321132936332596,37.00529529617044,37.01466522426682,37.07736026534331
Gene_00033,31.745245794372455,32.021493996545274,32.20909294403496,20.783687406112506,20.470193619706844,20.483477056626594,24.833238993200975,24.912288578192832,24.92512687402666,34.72861673756211,34.97721292894666,35.200953620696815,27.877217139145284,27.61476812804356,27.992557826153206,19.57240816380534,20.01586641271973,19.596035431690908,29.278988263678183,29.317814117584017,29.449275705582362,34.1140805610785,33.952944298162755,33.71762204037037,23.03293029712163,23.234355852156913,23.243900705464284,21.706977168150527,21.996032107754903,21.632793317256017
Gene_00034,26.795465439749726,26.76369301407206,26.90364590698312,22.993244364608863,22.82574700273582,22.69378724980498,24.50993549607895,24.186304778121965,23.935833061373486,29.130950685630133,29.02646441069179,28.65816785821878,29.310685588126155,29.420360863173368,29.231079864577605,24.947370589675707,25.946467018558085,24.972040511776388,22.953360269287042,22.860831466598555,22.565325612784857,25.959418222210328,26.365188713782338,26.16824342436057,30.236265112282624,30.234532778619908,30.066114111506497,28.228275802250813,28.16828584578979,28.194366398620033
Gene_00035,27.120173325787228,27.0229158394256,26.682569265714818,23.99969376408394,24.088603812144758,23.90408382521748,23.07436311010326,22.65543414395707,22.91546993031393,23.350452260250503,23.804686590035697,23.25998290217625,25.467345777725114,26.16680268091408,25.813995635094674,29.392667081212593,29.59457662664021,29.906511600885583,33.75549859703519,34.14364195523865,33.798253717546444,37.24721028144977,37.80414020658335,37.28371012545986,39.860171750022154,39.97996454721901,39.71717237802923,40.597572131747434,41.37233822890669,41.03791401521321
Gene_00036,26.504138300790057,26.67974996329174,26.639047071270774,24.418965911015373,24.6345092381361,24.631670789431833,23.39669680839545,23.9450866254481,23.20914846032732,24.096967584502504,24.122522703234832,23.602035505368292,26.00621012100873,26.05521130386191,26.067840343868312,28.814765866732657,29.00674900579458,28.586465638464826,30.971688719919474,30.861901013874583,30.606946200619305,32.38683686686131,31.97278565067087,31.79228008218694,30.312267045370913,30.55863726058423,30.8799832251045,29.011440035297376,29.35851860039936,29.35634017686946
Gene_00037,26.042149877756685,26.713653933743107,26.143661508114448,27.818425888728623,27.717105094758686,27.798607411696633,29.660406482048828,29.969315476558723,29.710250755441855,32.086979651361595,32.42132752649735,32.140131335611464,34.23207259860955,34.44876109770146,34.09340820750611,35.62191285796288,36.10700046285941,35.50008686418758,37.05109126505654,36.68364958913405,37.057468371661855,37.61852869442456,37.25271044868083,37.76786903582479,36.7920517553398,36.74455497637477,37.35429186423002,36.44204993045848,36.631455666386344,36.86075134761445
Gene_00038,45.71653432817813,45.79787328819534,45.49138136370607,46.034067789778284,45.189096293765616,45.24661728575906,42.297892406348176,43.129663394963345,42.72131118634256,38.86103281865759,38.52362851238658,39.137719860685664,34.2729363854062,34.39245584933194,34.29589330129092,30.218412943099825,30.51511891943271,29.549483392999438,28.395339029641733,27.83522089910422,28.50798393399669,28.107311651020463,28.196332644770287,28.555380127033523,30.82969522846805,30.446118896934113,30.94959291504551,34.96084335606483,35.115215922335146,34.51331725389535
Gene_00039,25.5024571650159,26.535848110713392,26.25777918416123,26.785082382822242,27.192919860884253,27.440316400596835,40.25984434255111,40.5595488584117,40.19194340341951,40.17390726200681,39.73316312264261,40.800596478041285,27.133099065494815,27.60733177763428,26.927151333978358,26.21752459994826,26.321838770826815,26.39778244867565,39.290661681806895,39.14677434003952,40.02410489348252,41.37614855271517,41.29757097749725,42.181423925164346,28.28106771427265,28.70731772202986,28.388036639980232,25.26136910405701,25.21855728913894,25.12146742169304
Gene_00040,28.25625411210686,28.511551549417316,28.149411317919117,25.378878119425778,25.1150227306522,25.378357826664182,21.055242213604988,21.58456685454887,21.321041958179784,22.3366782554417,21.99426487061511,22.44893176545309,27.106100147353434,27.55351414744619,27.118431050126418,26.91378193779103,27.41971643419499,27.085829235845402,22.5598137670288,22.786436203295885,22.50643885279659,20.63979383600591,21.018680578522392,20.884846589800706,24.82897854975325,24.973485947215607,24.566033199768572,28.292558705017154,28.301942688865832,27.862252679264348
Gene_00041,38.692507929184565,39.76334562786476,38.99285220272325,37.81400258510302,38.17984153882317,38.53029146658456,36.507105622439425,36.5282766909602,37.1671335518567,36.51257080689387,36.577866785585,36.004099934477104,35.838515982154945,35.69578587448474,35.968039061549355,35.631170085043934,35.28190180393172,35.487608079324914,36.11919166631577,35.915506346372155,36.22009087512378,37.20005473025406,36.95550872921302,37.039100448958315,37.98914334310315,37.669810541294126,37.00931512347157,38.51792827767686,38.52746518582509,39.08863950288851
Gene_00042,37.350104263503106,37.41306470214757,37.26420275225908,32.539014913420544,31.84982642702232,32.130166382381056,31.082822749404198,31.138298322868422,31.325911348522716,36.04629736160943,35.90870674945011,37.10809702275187,38.596934432797795,39.455944256587,38.32666652621174,34.30038459999473,33.375449485195304,33.66813694372825,30.945740559503108,30.444537801527737,30.51091332496685,33.38803247532173,34.1833276889397,34.47118109226118,38.76822472460721,38.875104049537526,38.130008610962335,36.32977137821302,36.80823591870426,36.3860886997659
Gene_00043,27.063379023122394,27.17134950856682,26.74015819141393,30.98345043897011,31.66254938523794,31.005966151762333,29.053572566481837,29.238778407218458,29.163348095511726,26.421941689631552,26.375389769474076,26.177512250550098,30.25933682374771,30.21150550173614,29.949976382614317,30.564069336339852,30.69016937342145,31.152422475773722,25.757850415419053,25.84361073464905,26.010879289332834,29.33414366128115,28.393914653343728,28.71119414883521,31.371212720696143,30.954505165184795,31.417874656962415,27.0681870578067,27.284204640057578,27.013911958904306
Gene_00044,24.466118827307383,24.422326822291968,24.39933187087223,22.76760795008638,22.121957644091935,22.28765815279611,36.40915873124525,36.33171179733728,36.508148507861236,25.563812212505795,25.248753981657842,25.390679059016282,21.66591114322966,21.248201310142463,21.68264712272319,36.09656579656333,35.795816604936725,35.71947971776965,26.293006499642946,26.726039154514318,26.471536131991325,20.987653711969514,20.534928646777736,20.64095923525985,35.22335593419759,35.71630596348506,34.88226560985472,28.128278626852268,27.928195912621103,27.263768955266485
Gene_00045,23.750404036200866,23.166735442166686,23.621356860290526,29.56365485189699,29.68887487530012,29.871242304727765,27.887054247647388,27.92627582293437,28.317101895972478,22.609954761291345,22.561513688683323,22.596358709176208,28.0537648461115,28.187670262594906,27.810504696706843,30.205472035831068,29.855867091222567,29.812081110181666,23.408100696446454,23.49105246660016,23.392853820018928,24.712312510857274,25.156068092758154,25.57117825353001,30.984003887256662,31.31521828561103,30.34936642142517,25.955119163347607,25.795607513448847,26.162208504561935
Gene_00046,29.968883532288114,29.760748346782783,29.869266399423246,32.957180980662784,32.33081765480785,32.7338769014413,34.39716381005183,34.55169313696311,34.740883046456325,34.31014163149628,33.69845584683284,33.87219714345116,31.50253882002914,31.69236201849711,31.307504629998313,30.412403145077178,30.222734580315493,29.83477832111535,30.711775511665948,30.021063009917032,31.206058278662653,33.186862283434806,33.140403107827815,33.101548808806704,34.34915366886602,34.52522113109202,34.240751486015476,32.94932805897383,33.71672270731695,33.48681572125459
Gene_00047,20.38177509628254,20.60511491086002,20.68413078100171,22.10363297438407,21.568036636696817,21.59258510455011,25.088464009938,25.174925507600328,25.020925212098344,25.297685908631674,25.456299002574973,25.28985226850018,22.181815954057996,21.94460527575257,22.498493452241473,20.748122296136966,21.128376219465668,20.579131544761662,22.66238015464032,23.59891746085068,22.823770166878084,25.774604548062932,25.666093438429147,25.331998536475968,23.825373504708388,24.797150238026184,24.29534802791169,21.821678267507853,21.301794020417468,20.935680316867206
Gene_00048,24.99370928285581,24.52490820408316,24.459003463313767,33.93832164309554,33.94435771303591,34.41257494631072,34.251221071261675,33.777021341611814,34.8297552866578,24.427919802730074,25.658719159378222,25.14033433689495,27.546020393329037,27.90998253602027,27.917375633790858,36.12265723087493,37.162695198459026,36.32101061235473,30.581715879051085,31.110450007961706,31.455762671987625,24.002463207052518,24.303128809895732,24.11457465921393,32.15376018259435,31.924597564609723,31.785576870184435,35.71467677890867,36.546755646373484,35.91024584719888
Gene_00049,29.479887741397313,29.089781603883445,28.939041275852503,18.938554387625462,19.19093799560159,18.812177423076616,12.19863521716003,12.04892577627292,12.254604840981889,22.464773403546715,22.39745616907754,22.107607970764548,29.01844452383852,28.970067054913,28.433202407962014,18.394289319242635,18.533948386456768,18.530448896185263,12.043545723380236,12.218924328485798,12.331137010234324,23.26571237539041,22.62414943170379,22.384271584299473,28.69451162200569,28.38825119886425,28.858643441830836,17.9116154890976,18.077959519741636,17.80644113949197
Gene_00050,23.913068729528327,24.030726556226764,24.353405727748008,26.85263166514955,27.154890264906957,27.212478908727935,30.041390439455782,29.94070983364902,30.651212460141995,28.131924541207,28.50729202161186,27.91323148464567,24.761138358534488,24.1545743408803,24.312280690710125,25.750920796733322,25.26602673844679,25.395503009807044,29.57971316872607,29.126572363716388,29.419107523669467,29.402159314440794,29.87131554004303,28.98921133552412,25.515769220757655,25.709015874096018,25.428463981494968,24.853454043309195,24.644040890531784,24.453106734487786
Gene_00051,24.49713513365706,24.49759464696426,25.042604082640725,25.414717940778633,25.491174299753858,24.518627852968905,26.72756514006922,27.6888391288496,27.881967369373545,29.760078312501797,30.07237074639527,30.077019109328585,31.700971321171064,31.219502649058864,31.711223760588787,30.390089931078116,30.653246396806747,30.813137383440854,28.063339573663143,28.31500228981895,28.177573505381073,25.83846357208886,25.675876375059477,25.78150362338667,24.58372131905411,24.61680563503842,24.313813794993177,25.84442980448306,25.883305707334333,26.026168671635276
Gene_00052,27.82184870746808,27.83815255428147,27.842478212192574,27.08659088292766,27.262434240655388,27.222315477045825,20.922061077594694,21.025976567205852,21.09998044344478,18.682535308263787,18.666381187605595,18.683051888501474,24.0103036113127,24.447092453622243,24.301163038213044,28.82191799045725,28.407146763309512,28.599569701202967,24.35440468239295,24.228725680266887,24.488239018749372,18.746272974073143,18.84880125488677,19.21707566270753,20.393174889306994,20.587955953598385,20.226947626605714,27.111206793763664,26.554851498785325,27.006459393626997
Gene_00053,26.06992493974747,26.055681247671668,25.737916883889348,23.922651117615967,24.04512726913755,24.82336581279402,20.5075599146156,20.215781011190458,20.430033768229585,16.66024861283505,16.822732673567522,17.005259647591675,15.720743518585921,15.897625027857705,15.769914245870112,18.221047136004138,17.877517870974938,17.89363150015509,21.49592141388064,21.915997836620257,21.859249838049458,25.30794267066106,24.612324293492073,25.03630883828221,26.094388503907226,25.715061062528243,25.564056813186323,23.435493703486753,23.498104930341146,23.158382278049185
